placa,marca,modelo,anio,color,clase,fecha_matricula,anio_matricula,servicio,fecha_caducidad,polarizado
MBF5438,KIA,SORENTO GL AC 3.5 5P 4X4 TA,2022,BLANCO,JEEP,11-04-2022,2022,PARTICULAR,10-04-2027,No existe registro de polarizado
MBF5439,KIA,STONIC LX AC 1.0 5P 4X2 TM HYBRID,2023,BLANCO,VEHICULO UTILITARIO,08-09-2023,2023,PARTICULAR,06-09-2028,No existe registro de polarizado
MBF5440,KIA,SONET AC 1.5 5P 4X2 TM,2022,ROJO,JEEP,11-04-2022,2022,PARTICULAR,10-04-2027,No existe registro de polarizado
MBF5441,KIA,RIO EX AC 1.4 4P 4X2 TM,2023,BLANCO,AUTOMOVIL,16-01-2024,2024,PARTICULAR,14-01-2029,No existe registro de polarizado
MBF5442,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2023,NEGRO,VEHICULO ESPECIAL,18-01-2024,2024,USO PARTICULAR,16-01-2029,No existe registro de polarizado
MBF5443,KIA,RIO LX AC 1.4 4P 4X2 TM,2023,ROJO,AUTOMOVIL,12-04-2022,2022,PARTICULAR,11-04-2027,No existe registro de polarizado
MBF5444,KIA,PICANTO LX 1.2 4P 4X2 TM,2023,PLATEADO,AUTOMOVIL,12-04-2022,2022,PARTICULAR,11-04-2027,No existe registro de polarizado
MBF5445,KIA,RIO EX AC 1.4 4P 4X2 TM,2023,BLANCO,AUTOMOVIL,18-06-2025,2025,USO PARTICULAR,17-06-2030,No existe registro de polarizado
MBF5446,HINO,XZU710L-HKFML3 AC 4.0 2P 4X2 TM DIESEL,2022,BLANCO,CAMION,13-04-2022,2022,PARTICULAR,12-04-2027,No existe registro de polarizado
MBG4096,CHEVROLET,ONIX RS TURBO AC 1.0 5P 4X2 TM,2024,NEGRO,AUTOMOVIL,08-08-2024,2024,PARTICULAR,07-08-2029,No existe registro de polarizado
MBG4097,CHEVROLET,JOY BLACK AC 1.4 5P 4X2 TM,2024,PLOMO,AUTOMOVIL,08-08-2024,2024,PARTICULAR,07-08-2029,No existe registro de polarizado
MBG4098,CHEVROLET,COLORADO Z71 AC 2.8 CD 4X4 TA DIESEL,2024,PLOMO,VEHICULO ESPECIAL,08-08-2024,2024,PARTICULAR,07-08-2029,No existe registro de polarizado
MBG4099,CHEVROLET,TRAILBLAZER PREMIER AC 2.8 5P 4X4 TA DIESEL,2024,NEGRO,JEEP,08-08-2024,2024,PARTICULAR,07-08-2029,No existe registro de polarizado
MBG4100,FOTON,AUMARK E BJ1069 AC 2.8 2P 4X2 TM DIESEL CN,2024,BLANCO,CAMION,08-08-2024,2024,PARTICULAR,07-08-2029,No existe registro de polarizado
MBG4101,CHEVROLET,D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL,2025,VINO,CAMIONETA,12-08-2024,2024,PARTICULAR,11-08-2029,No existe registro de polarizado
MBG4102,CHERY,ARRIZO 5 PRO COMFORT AC 1.5 4P 4X2 TM,2025,PLATEADO,AUTOMOVIL,13-08-2024,2024,PARTICULAR,12-08-2029,No existe registro de polarizado
MBG4103,CHEVROLET,CAPTIVA PREMIER TURBO 7PAS AC 1.5 5P 4X2 TA,2024,ROJO,JEEP,13-08-2024,2024,PARTICULAR,12-08-2029,No existe registro de polarizado
MBG4104,CHEVROLET,TRACKER LS TURBO AC 1.2 5P 4X2 TM,2023,AZUL,JEEP,14-08-2024,2024,PARTICULAR,13-08-2029,No existe registro de polarizado
MBG4105,CHEVROLET,D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL,2025,NEGRO,CAMIONETA,14-08-2024,2024,PARTICULAR,13-08-2029,No existe registro de polarizado
MBG4106,CHERY,TIGGO 2 PRO A1X AC 1.5 5P 4X2 TM,2025,NEGRO,JEEP,15-08-2024,2024,PARTICULAR,14-08-2029,No existe registro de polarizado
MBG4107,CHEVROLET,TRAILBLAZER PREMIER AC 2.8 5P 4X4 TA DIESEL,2024,BLANCO,JEEP,15-08-2024,2024,PARTICULAR,14-08-2029,No existe registro de polarizado
MBG4108,DONGFENG,RICH 6 AC 2.5 CD 4X4 TM DIESEL,2024,BLANCO,CAMIONETA,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4109,BAIC,X35 ELITE T AC 1.5 5P 4X2 TM,2024,PLATEADO,JEEP,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4110,CHEVROLET,COLORADO LTZ AC 2.8 CD 4X4 TA DIESEL,2024,PLATEADO,CAMIONETA,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4111,CHEVROLET,D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL,2025,NEGRO,CAMIONETA,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4112,CHEVROLET,JOY BLACK AC 1.4 5P 4X2 TM,2024,BLANCO,AUTOMOVIL,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4113,DFSK,GLORY 500 TCH AC 1.5 5P 4X2 TM,2024,BLANCO,JEEP,16-08-2024,2024,PARTICULAR,15-08-2029,No existe registro de polarizado
MBG4114,CHEVROLET,TRACKER LS TURBO AC 1.2 5P 4X2 TM,2023,AZUL,JEEP,19-08-2024,2024,PARTICULAR,18-08-2029,No existe registro de polarizado
MBG4115,CHEVROLET,JOY BLACK AC 1.4 4P 4X2 TM,2024,NEGRO,AUTOMOVIL,19-08-2024,2024,PARTICULAR,18-08-2029,No existe registro de polarizado
MBG4116,FOTON,CN AUMARK E BJ1044 AC 2.8 2P 4X2 TM DIESEL,2025,BLANCO,CAMION,19-08-2024,2024,PARTICULAR,18-08-2029,No existe registro de polarizado
MBG4117,DFSK,GLORY 560 AC 1.8 5P 4X2 TM,2024,AZUL,JEEP,19-08-2024,2024,PARTICULAR,18-08-2029,No existe registro de polarizado
MBG4118,CHERY,TIGGO 4 PRO COMFORT AC 1.5 5P 4X2 TA HYBRID,2025,NEGRO,JEEP,19-08-2024,2024,PARTICULAR,18-08-2029,No existe registro de polarizado
MBG4119,DONGFENG,HUGE T AC 1.5 5P 4X2 TA HYBRID,2025,NEGRO,JEEP,20-08-2024,2024,PARTICULAR,19-08-2029,No existe registro de polarizado
MBG4120,CHEVROLET,D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL,2025,VINO,CAMIONETA,20-08-2024,2024,PARTICULAR,19-08-2029,No existe registro de polarizado
MCD0552,CHEVROLET,TROOPER UBS16-CLK STD 4X4 T/M,1992,AZUL,VEHICULO UTILITARIO,14-02-2012,2012,USO PARTICULAR,13-02-2016,No existe registro de polarizado
MCD0553,MAZDA,B1600,1974,BLANCO,CAMIONETA,23-11-2023,2023,USO PARTICULAR,22-11-2028,No existe registro de polarizado
MCD0554,NISSAN,JUNIOR,1980,ROJO,CAMIONETA,19-05-2022,2022,USO PARTICULAR,31-05-2027,No existe registro de polarizado
MCD0555,SUZUKI,FORSA,1992,BLANCO,AUTOMOVIL,18-06-2021,2021,PARTICULAR,30-06-2026,No existe registro de polarizado
MCD0556,SUZUKI,FORSA,1992,ROJO,AUTOMOVIL,20-05-2024,2024,USO PARTICULAR,19-05-2029,No existe registro de polarizado
MCD0557,CHEVROLET,LUV C/S 4X2 T/M,1992,NEGRO,CAMIONETA,21-08-2023,2023,USO PARTICULAR,31-08-2028,No existe registro de polarizado
MCD0558,CHEVROLET,SWIFT,1992,VINO,AUTOMOVIL,21-12-2007,2007,USO PARTICULAR,31-12-2009,No existe registro de polarizado
MCD0559,CHEVROLET,VITARA 3P STD T/M,1992,ROJO,VEHICULO UTILITARIO,17-09-2024,2024,USO PARTICULAR,16-09-2029,No existe registro de polarizado
MCD0561,SUZUKI,FORSA 1.0,1991,NEGRO,AUTOMOVIL,29-01-2014,2014,USO PARTICULAR,31-12-2016,No existe registro de polarizado
MCD0562,CHEVROLET,CE60,1977,CELESTE,AUTOBUS,20-08-1998,1998,USO PARTICULAR,31-03-1999,No existe registro de polarizado
MCD0563,FIAT,PREMIO,1992,BLANCO,AUTOMOVIL,13-06-2000,2000,USO PARTICULAR,31-12-2000,No existe registro de polarizado
MCD0564,CHEVROLET,LUV C/S 4X2 T/M,1992,BLANCO,CAMIONETA,07-05-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
MCD0565,FIAT,UNO CS,1992,BLANCO,AUTOMOVIL,15-06-2021,2021,USO PARTICULAR,30-06-2026,No existe registro de polarizado
ABA5621,MAZDA,BT-50 CD 4X2 STD GAS 2.2 FL,2011,CREMA,CAMIONETA,11-04-2025,2025,USO PARTICULAR,10-04-2030,No existe registro de polarizado
ABA5622,MAZDA,BT-50 CD 4X2 ACTION GAS 2.6 FL,2011,PLATEADO,CAMIONETA,21-12-2022,2022,USO PARTICULAR,20-12-2027,No existe registro de polarizado
ABA5623,CHEVROLET,AVEO FAMILY 1.5L TM STD,2011,PLOMO,AUTOMOVIL,21-08-2024,2024,USO PARTICULAR,20-08-2029,No existe registro de polarizado
ABA5624,RENAULT,LOGAN 1.4 MT AC,2011,BLANCO,AUTOMOVIL,23-10-2019,2019,USO PARTICULAR,21-10-2024,No existe registro de polarizado
ABC1473,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2009,PLOMO,VEHICULO UTILITARIO,14-10-2022,2022,USO PARTICULAR,13-10-2027,No existe registro de polarizado
ABC1474,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2009,BLANCO,VEHICULO UTILITARIO,31-01-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
ABC1475,KIA,RIO 1.4L LX 5P AC,2009,PLATEADO,AUTOMOVIL,06-03-2023,2023,USO PARTICULAR,04-03-2028,No existe registro de polarizado
ABC1476,CHEVROLET,AVEO EMOTION 1.6L GLS,2009,PLOMO,AUTOMOVIL,08-12-2023,2023,USO PARTICULAR,06-12-2028,No existe registro de polarizado
ABC1477,CHEVROLET,VITARA 1.6L 3P STD TM 4X4,2009,BLANCO,VEHICULO UTILITARIO,05-12-2022,2022,PARTICULAR,04-12-2027,No existe registro de polarizado
GCA5011,NISSAN,QASHQAI ADVANCE AC 2.0 5P 4X2 TA,2019,NEGRO,VEHICULO UTILITARIO,04-03-2024,2024,USO PARTICULAR,28-02-2029,No existe registro de polarizado
GCA5012,NISSAN,QASHQAI ADVANCE AC 2.0 5P 4X2 TA,2019,PLOMO,VEHICULO UTILITARIO,18-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GCA5013,NISSAN,X-TRAIL ADVANCE CVT AC 2.5 5P 4X2 TA,2019,BLANCO,VEHICULO UTILITARIO,25-01-2024,2024,USO PARTICULAR,23-01-2029,No existe registro de polarizado
GCA5014,NISSAN,VERSA AC 1.6 4P 4X2 TM,2019,CAFE,AUTOMOVIL,12-05-2023,2023,USO PARTICULAR,31-05-2028,No existe registro de polarizado
GCA5015,NISSAN,QASHQAI ADVANCE AC 2.0 5P 4X2 TA,2019,PLOMO,VEHICULO UTILITARIO,13-03-2023,2023,USO PARTICULAR,30-06-2028,No existe registro de polarizado
GSA1931,KIA,RIO 1.4L LX 4P AC,2011,NEGRO,AUTOMOVIL,12-11-2021,2021,PARTICULAR,11-11-2026,No existe registro de polarizado
GSA1932,SUZUKI,GRAND VITARA SZ 2.0L 5P TM 4X2 FL,2011,BLANCO,VEHICULO ESPECIAL,14-03-2024,2024,PARTICULAR,31-03-2029,No existe registro de polarizado
GSA1933,CHEVROLET,AVEO ACTIVO 1.6L 4P AC,2011,AMARILLO,AUTOMOVIL,19-07-2022,2022,USO PUBLICO,18-07-2027,No existe registro de polarizado
GSA1934,CHEVROLET,AVEO FAMILY 1.5L TM STD,2011,PLATEADO,AUTOMOVIL,20-11-2020,2020,USO PARTICULAR,31-05-2025,No existe registro de polarizado
GSA1935,FORD,F 150 REGULAR CAB 4X2,2010,BLANCO,CAMIONETA,23-03-2021,2021,PARTICULAR,30-06-2026,No existe registro de polarizado
GSH4126,CHERY,QQ3 1.1 TM 1.08 5P 4X2,2013,BLANCO,AUTOMOVIL,02-03-2018,2018,USO PARTICULAR,01-03-2023,No existe registro de polarizado
GSH4127,CHEVROLET,LUV D-MAX DIESEL CD OPTIMA TM 3.0 4X2,2013,PLOMO,CAMIONETA,12-07-2022,2022,PARTICULAR,31-08-2027,No existe registro de polarizado
GSH4128,HYUNDAI,ACCENT TM 1.4 4P 4X2 STD,2013,AMARILLO,AUTOMOVIL,19-02-2020,2020,USO PUBLICO,30-09-2025,No existe registro de polarizado
GSH4129,CHEVROLET,LUV D-MAX CD OPTIMA TM 2.4 4X2,2013,PLOMO,CAMIONETA,26-10-2020,2020,USO PARTICULAR,25-10-2025,No existe registro de polarizado
GSH4130,CHEVROLET,LUV D-MAX CD OPTIMA TM 2.4 4X2,2013,PLATEADO,CAMIONETA,09-11-2022,2022,PARTICULAR,30-11-2027,No existe registro de polarizado
GSB7572,MAZDA,10455,2012,NEGRO,CAMIONETA,22-11-2023,2023,USO PARTICULAR,20-11-2028,No existe registro de polarizado
GSB7573,MAZDA,BT-50 CD 4X2 STD GAS 2.2 FL,2012,BLANCO,CAMIONETA,23-04-2024,2024,USO ESTATAL,30-04-2029,No existe registro de polarizado
GSB7574,CHEVROLET,AVEO FAMILY 1.5L TM AC,2011,DORADO,AUTOMOVIL,31-08-2023,2023,PARTICULAR,29-08-2028,No existe registro de polarizado
GSB7575,KIA,RIO 1.4L LX 4P,2012,AMARILLO,AUTOMOVIL,15-07-2016,2016,USO PUBLICO,28-11-2016,No existe registro de polarizado
GSB7576,CHEVROLET,AVEO ACTIVO 1.6L 5P STD,2012,BLANCO,AUTOMOVIL,31-01-2025,2025,USO PARTICULAR,30-01-2030,No existe registro de polarizado
GSZ6530,TOYOTA,HILUX 2.7 CD 4X2 TM,2019,BLANCO,CAMIONETA,30-11-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
GSZ6531,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,2019,NEGRO,VEHICULO ESPECIAL,13-03-2023,2023,USO PARTICULAR,29-02-2028,No existe registro de polarizado
GSZ6532,PEUGEOT,301 N1 16E AC 1.6 4P 4X2 TM,2019,PLOMO,AUTOMOVIL,08-02-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
GSZ6533,TOYOTA,NEW HILUX 2.4 CD 4X4 TM DIESEL,2019,PLOMO,CAMIONETA,12-07-2024,2024,PARTICULAR,11-07-2029,No existe registro de polarizado
GSZ6534,TOYOTA,NEW INNOVA AC 2.7 5P 4X2 TA,2019,BLANCO,AUTOMOVIL,13-02-2025,2025,USO PARTICULAR,12-02-2030,No existe registro de polarizado
GTC6183,KIA,RIO EX AC 1.4 4P 4X2 TM,2020,AMARILLO,AUTOMOVIL,20-01-2022,2022,TRANSP. PUBLICO,30-04-2027,No existe registro de polarizado
GTC6184,KIA,SPORTAGE SL AC 2.0 5P 4X2 TM,2019,AZUL,VEHICULO UTILITARIO,10-04-2023,2023,PARTICULAR,08-04-2028,No existe registro de polarizado
GTC6185,KIA,PICANTO LX AC 1.0 4P 4X2 TM,2020,PLATEADO,AUTOMOVIL,03-07-2024,2024,USO PARTICULAR,30-06-2029,No existe registro de polarizado
GTC6186,KIA,RIO EX AC 1.4 4P 4X2 TM,2020,ROJO,AUTOMOVIL,22-11-2023,2023,USO PARTICULAR,20-11-2028,No existe registro de polarizado
GTC6187,KIA,NIRO AC 1.6 5P 4X2 TA HYBRID,2019,AZUL,AUTOMOVIL,31-08-2024,2024,USO PARTICULAR,31-08-2029,No existe registro de polarizado
GTF7530,KIA,SPORTAGE LX AC 2.0 5P 4X2 TM,2020,NEGRO,VEHICULO UTILITARIO,14-05-2025,2025,USO PARTICULAR,13-05-2030,No existe registro de polarizado
GTF7531,KIA,RIO LX AC 1.4 4P 4X2 TM,2020,BLANCO,AUTOMOVIL,24-02-2025,2025,USO PARTICULAR,28-02-2030,No existe registro de polarizado
GTF7532,KIA,SPORTAGE GL AC 2.0 5P 4X2 TM,2020,PLOMO,VEHICULO UTILITARIO,03-09-2020,2020,USO PARTICULAR,02-09-2025,No existe registro de polarizado
GTF7533,KIA,SPORTAGE GL AC 2.0 5P 4X2 TM,2020,PLOMO,VEHICULO UTILITARIO,03-09-2020,2020,USO PARTICULAR,02-09-2025,No existe registro de polarizado
GTF7534,KIA,SPORTAGE GL AC 2.0 5P 4X2 TM,2021,BLANCO,VEHICULO UTILITARIO,21-04-2023,2023,PARTICULAR,19-04-2028,No existe registro de polarizado
GTH4101,CHERY,ARRIZO 5 FL AC 1.5 4P 4X2 TM,2022,NEGRO,AUTOMOVIL,10-03-2022,2022,USO PARTICULAR,09-03-2027,No existe registro de polarizado
GTH4102,SUZUKI,VITARA GL PLUS AC 1.6 5P 4X2 TM,2022,PLOMO,VEHICULO UTILITARIO,11-03-2022,2022,USO PARTICULAR,10-03-2027,No existe registro de polarizado
GTH4103,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,2022,NEGRO,VEHICULO UTILITARIO,11-03-2022,2022,USO PARTICULAR,10-03-2027,No existe registro de polarizado
GTH4104,NISSAN,VERSA SENSE AC 1.6 4P 4X2 TM,2022,PLATEADO,AUTOMOVIL,14-03-2022,2022,USO PARTICULAR,13-03-2027,No existe registro de polarizado
GTH4105,HONDA,PILOT ELITE AC 3.5 5P 4X4 TA,2021,PLATEADO,VEHICULO ESPECIAL,14-03-2022,2022,USO PARTICULAR,13-03-2027,No existe registro de polarizado
GTO7324,RENAULT,DUSTER ZEN AC 1.6 5P 4X2 TM,2024,PLOMO,VEHICULO UTILITARIO,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GTO7325,NISSAN,VERSA ADVANCE AC 1.6 4P 4X2 TA,2023,VINO,AUTOMOVIL,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GTO7326,RENAULT,STEPWAY INTENS FASE II CVT AC 1.6 5P 4X2 TA,2024,BLANCO,AUTOMOVIL,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GTO7327,RENAULT,DUSTER INTENS AC 1.6 5P 4X2 TM,2024,PLOMO,VEHICULO UTILITARIO,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GTO7328,NISSAN,QASHQAI ADVANCE CVT AC 1.3 5P 4X2 TA,2024,PLOMO,VEHICULO UTILITARIO,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GTR2150,KIA,SONET LX AC 1.5 5P 4X2 TM,2024,AZUL,VEHICULO UTILITARIO,21-11-2023,2023,USO PARTICULAR,19-11-2028,No existe registro de polarizado
GTR2151,DONGFENG,DONGFENG NANO BOX EX1 AC 5P 4X2 TA EV,2023,VERDE,AUTOMOVIL,21-11-2023,2023,USO PARTICULAR,19-11-2028,No existe registro de polarizado
GTR2152,DONGFENG,RICH 6 AC 2.5 CD 4X2 TM DIESEL,2024,PLATEADO,CAMIONETA,21-11-2023,2023,USO PARTICULAR,19-11-2028,No existe registro de polarizado
GTR2153,VOLKSWAGEN,T-CROSS TRENDLINE AC 1.6 5P 4X2 TM,2024,NEGRO,VEHICULO UTILITARIO,21-11-2023,2023,USO PARTICULAR,19-11-2028,No existe registro de polarizado
GTR2154,KIA,PICANTO EX AC 1.2 4P 4X2 TM,2024,BLANCO,AUTOMOVIL,21-11-2023,2023,USO PARTICULAR,19-11-2028,No existe registro de polarizado
IAA3168,CHEVROLET,FVZ 34T CAMION AC 7.8 2P 6X4 TM DIESEL,2014,BLANCO,CAMION,18-05-2023,2023,USO PUBLICO,16-05-2028,No existe registro de polarizado
IAA3169,CHEVROLET,AVEO FAMILY STD 1.5 4P 4X2 TM,2014,PLOMO,AUTOMOVIL,22-02-2024,2024,USO PARTICULAR,20-02-2029,No existe registro de polarizado
IAA3170,HINO,GD8JLSA AC 7.7 2P 4X2 TM DIESEL,2015,BLANCO,VEHICULO ESPECIAL,22-12-2023,2023,TRANSP. PUBLICO,30-11-2028,No existe registro de polarizado
IAA3171,HINO,AK8JRSA 7.7 1P 4X2 TM DIESEL,2014,AMARILLO,AUTOBUS,13-11-2024,2024,USO PUBLICO,12-11-2029,No existe registro de polarizado
IAA3172,CHEVROLET,AVEO FAMILY STD 1.5 4P 4X2 TM,2014,AMARILLO,AUTOMOVIL,01-09-2022,2022,USO PUBLICO,31-08-2027,No existe registro de polarizado
MAA6870,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2020,AMARILLO,AUTOMOVIL,31-01-2020,2020,USO PUBLICO,29-01-2025,No existe registro de polarizado
MAA6871,HINO,AK8JRSA AC 7.7 1P 4X2 TM DIESEL,2020,ROJO,AUTOBUS,19-02-2025,2025,USO PUBLICO,18-02-2030,No existe registro de polarizado
MAA6872,HINO,AK8JRSA 7.7 4X2 TM DIESEL CN,2020,ANARANJADO,AUTOBUS,14-02-2025,2025,TRANSP. PUBLICO,31-03-2030,No existe registro de polarizado
MAA6873,SCANIA,K360 B AC 12.7 2P 4X2 TM DIESEL,2020,ANARANJADO,AUTOBUS,03-04-2023,2023,TRANSP. PUBLICO,01-04-2028,No existe registro de polarizado
MAA6874,HINO,XZU710L-HKFQL3 AC 4.0 2P 4X2 TM DIESEL CN,2020,BLANCO,CAMION,12-02-2020,2020,TRANSP. PUBLICO,10-02-2025,No existe registro de polarizado
MBC5232,TOYOTA,COROLLA LE AC 1.8 4P 4X2 TA,2015,ROJO,AUTOMOVIL,18-03-2021,2021,PARTICULAR,31-03-2026,No existe registro de polarizado
MBC5233,KIA,SPORTAGE LX DAB AC 2.0 4P 4X2 TA,2016,PLOMO,VEHICULO UTILITARIO,26-12-2024,2024,USO PARTICULAR,25-12-2029,No existe registro de polarizado
MBC5234,KIA,RIO R LX AC 1.4 4P 4X2 TM,2017,CAFE,AUTOMOVIL,29-05-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
MBC5235,KIA,SPORTAGE LX DAB AC 2.0 4P 4X2 TM,2016,NEGRO,VEHICULO UTILITARIO,07-06-2021,2021,USO PARTICULAR,30-06-2026,No existe registro de polarizado
MBC5236,KIA,RIO R LX AC 1.4 4P 4X2 TM,2017,CAFE,AUTOMOVIL,31-07-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
MBD1040,SUZUKI,GRAND VITARA SZ AC 2.0 5P 4X2 TM,2017,ROJO,JEEP,11-11-2021,2021,USO PARTICULAR,30-11-2026,No existe registro de polarizado
MBD1041,SUZUKI,GRAND VITARA SZ AC 2.0 5P 4X2 TM,2017,PLOMO,VEHICULO UTILITARIO,08-07-2021,2021,USO PARTICULAR,28-02-2026,No existe registro de polarizado
MBD1042,KIA,SPORTAGE SL AC 2.0 5P 4X2 TM,2017,BLANCO,VEHICULO UTILITARIO,11-09-2020,2020,USO PARTICULAR,10-09-2025,No existe registro de polarizado
MBD1043,KIA,SPORTAGE SL AC 2.0 5P 4X2 TM,2017,ROJO,VEHICULO UTILITARIO,24-03-2021,2021,USO PARTICULAR,30-04-2026,No existe registro de polarizado
MBD1044,CHEVROLET,SAIL AC 1.4 4P 4X2 TM,2017,PLOMO,AUTOMOVIL,24-06-2021,2021,USO PARTICULAR,23-06-2026,No existe registro de polarizado
MBF0582,MAZDA,B1600,1981,BLANCO,CAMION,07-11-2007,2007,USO PARTICULAR,05-11-2012,No existe registro de polarizado
MBF0583,TOYOTA,HILUX,1977,BLANCO,CAMIONETA,09-09-2020,2020,USO PARTICULAR,30-04-2025,No existe registro de polarizado
MBF0584,MAZDA,929,1978,ROJO,AUTOMOVIL,02-08-1996,1996,USO PARTICULAR,31-05-1997,No existe registro de polarizado
MBF0585,FORD,F 600,1975,AMARILLO,VEHICULO ESPECIAL,29-06-2012,2012,USO PARTICULAR,31-12-2014,No existe registro de polarizado
MBF0586,FORD,FUERTE,1979,VERDE,VEHICULO UTILITARIO,21-12-2022,2022,PARTICULAR,31-07-2027,No existe registro de polarizado
MBG1555,DFSK,GLORY 560 AC 1.8 5P 4X2 TM,2023,PLATEADO,JEEP,10-03-2023,2023,PARTICULAR,08-03-2028,No existe registro de polarizado
MBG1556,CHERY,ARRIZO 5 FL AC 1.5 4P 4X2 TM,2024,ROJO,AUTOMOVIL,10-03-2023,2023,PARTICULAR,08-03-2028,No existe registro de polarizado
MBG1557,CHEVROLET,CAPTIVA LTZ TURBO 5PAS AC 1.5 5P 4X2 TA,2023,PLATEADO,JEEP,23-05-2023,2023,PARTICULAR,21-05-2028,No existe registro de polarizado
MBG1558,CHEVROLET,D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL,2023,PLOMO,CAMIONETA,13-03-2023,2023,PARTICULAR,11-03-2028,No existe registro de polarizado
MBG1559,CHEVROLET,CAPTIVA PREMIER TURBO 7PAS AC 1.5 5P 4X2 TM,2023,BLANCO,JEEP,13-03-2023,2023,PARTICULAR,11-03-2028,No existe registro de polarizado
PBD1424,FIAT,UNO FIRE 1.3,2008,VERDE,AUTOMOVIL,10-04-2024,2024,PARTICULAR,09-04-2029,No existe registro de polarizado
PBD1425,NISSAN,TIIDA 1.6 MT,2008,PLATEADO,AUTOMOVIL,31-07-2023,2023,USO PARTICULAR,29-07-2028,No existe registro de polarizado
PBD1426,HYUNDAI,TUCSON 4X2 STD TM BHW5B2615 DDF67,2009,NEGRO,VEHICULO UTILITARIO,15-06-2023,2023,PARTICULAR,13-06-2028,No existe registro de polarizado
PBD1427,MAZDA,BT-50 2.5 CR CD STD,2008,AZUL,CAMIONETA,19-08-2016,2016,USO PARTICULAR,30-12-2021,No existe registro de polarizado
PBD1428,CHEVROLET,VITARA 3P STD T/M INYEC,2008,PLATEADO,VEHICULO UTILITARIO,19-12-2022,2022,USO PARTICULAR,30-09-2027,No existe registro de polarizado
PBO6512,CHEVROLET,AVEO ACTIVO 1.6L 5P AC,2011,VINO,AUTOMOVIL,10-06-2021,2021,USO PARTICULAR,09-06-2026,No existe registro de polarizado
PBO6513,CHEVROLET,GRAND VITARA SZ 2.0L 5P TA 4X2,2011,DORADO,VEHICULO UTILITARIO,01-05-2025,2025,USO PARTICULAR,30-04-2030,No existe registro de polarizado
PBO6514,CHEVROLET,AVEO EMOTION 1.6L AC,2011,VINO,AUTOMOVIL,09-03-2024,2024,USO PARTICULAR,08-03-2029,No existe registro de polarizado
PBO6515,CHEVROLET,AVEO EMOTION 1.6L AC,2011,PLATEADO,AUTOMOVIL,05-06-2024,2024,USO PARTICULAR,30-06-2029,No existe registro de polarizado
PBO6516,CHEVROLET,AVEO EMOTION 1.6L AC,2011,PLATEADO,AUTOMOVIL,18-03-2022,2022,USO PARTICULAR,31-07-2027,No existe registro de polarizado
PCC1802,MAZDA,BT-50 2.5 TD CM,2008,ROJO,CAMIONETA,29-03-2021,2021,USO PARTICULAR,31-03-2026,No existe registro de polarizado
PCC1803,FAW HONGTA,CA1040K2L2P90,2007,BLANCO,CAMION,16-09-2013,2013,USO PARTICULAR,15-09-2018,No existe registro de polarizado
PCC1804,MAZDA,CX 9 2WD FULL,2008,BLANCO,VEHICULO UTILITARIO,07-04-2021,2021,PARTICULAR,31-05-2026,No existe registro de polarizado
PCC1806,CHEVROLET,AVEO ACTIVO 1.4L 4P AC,2008,AZUL,AUTOMOVIL,25-11-2020,2020,PARTICULAR,31-07-2025,No existe registro de polarizado
PCW0109,FIAT,140,1981,BLANCO,CAMION,28-10-2022,2022,USO PARTICULAR,31-10-2027,No existe registro de polarizado
PCW0111,NISSAN,NL 620 TAM,1978,AMARILLO,CAMIONETA,26-02-2024,2024,USO PARTICULAR,24-02-2029,No existe registro de polarizado
